state	age	cause	sex	perc
UTTARAKHAND	25-34	Others	T	14.7
UTTARAKHAND	35-44	Others	T	6.7
UTTARAKHAND	45-54	Others	T	9.8
UTTARAKHAND	55-64	Others	T	10
UTTARAKHAND	65-69	Others	T	7
UTTARAKHAND	70+	Others	T	12.5
WEST BENGAL	1-4	Circulatory	M	8.1
WEST BENGAL	1-4	Circulatory	F	0
WEST BENGAL	1-4	Circulatory	T	2.9
WEST BENGAL	5-14	Circulatory	M	9.1
WEST BENGAL	5-14	Circulatory	F	9.3
WEST BENGAL	5-14	Circulatory	T	9.1
WEST BENGAL	15-24	Circulatory	M	11.4
WEST BENGAL	15-24	Circulatory	F	15.7
WEST BENGAL	15-24	Circulatory	T	13.7
WEST BENGAL	25-34	Circulatory	M	14.7
WEST BENGAL	25-34	Circulatory	F	14.2
WEST BENGAL	25-34	Circulatory	T	14.5
WEST BENGAL	35-44	Circulatory	M	19.2
WEST BENGAL	35-44	Circulatory	F	30.1
WEST BENGAL	35-44	Circulatory	T	23.7
WEST BENGAL	45-54	Circulatory	M	32.3
WEST BENGAL	45-54	Circulatory	F	43
WEST BENGAL	45-54	Circulatory	T	36.2
WEST BENGAL	55-64	Circulatory	M	43.8
WEST BENGAL	55-64	Circulatory	F	45.2
WEST BENGAL	55-64	Circulatory	T	44.3
WEST BENGAL	65-69	Circulatory	M	37.7
WEST BENGAL	65-69	Circulatory	F	50.1
WEST BENGAL	65-69	Circulatory	T	42.2
WEST BENGAL	70+	Circulatory	M	43.9
WEST BENGAL	70+	Circulatory	F	48.9
WEST BENGAL	70+	Circulatory	T	45.8
WEST BENGAL	1-4	Infections	M	34.3
WEST BENGAL	1-4	Infections	F	0
WEST BENGAL	1-4	Infections	T	34.3
WEST BENGAL	5-14	Infections	M	28.1
WEST BENGAL	5-14	Infections	F	20.4
WEST BENGAL	5-14	Infections	T	25.7
WEST BENGAL	15-24	Infections	M	22.9
WEST BENGAL	15-24	Infections	F	21
WEST BENGAL	15-24	Infections	T	21.9
WEST BENGAL	25-34	Infections	M	20.5
WEST BENGAL	25-34	Infections	F	18.6
WEST BENGAL	25-34	Infections	T	19.7
WEST BENGAL	35-44	Infections	M	17.7
WEST BENGAL	35-44	Infections	F	21.9
WEST BENGAL	35-44	Infections	T	19.5
WEST BENGAL	45-54	Infections	M	15.9
WEST BENGAL	45-54	Infections	F	13.8
WEST BENGAL	45-54	Infections	T	15.1
WEST BENGAL	55-64	Infections	M	9.8
WEST BENGAL	55-64	Infections	F	12.5
WEST BENGAL	55-64	Infections	T	10.7
WEST BENGAL	65-69	Infections	M	7.9
WEST BENGAL	65-69	Infections	F	11.7
WEST BENGAL	65-69	Infections	T	9.3
WEST BENGAL	70+	Infections	M	9.4
WEST BENGAL	70+	Infections	F	12.4
WEST BENGAL	70+	Infections	T	10.5
WEST BENGAL	1-4	External Causes	M	2
WEST BENGAL	1-4	External Causes	F	0
WEST BENGAL	1-4	External Causes	T	7.6
WEST BENGAL	5-14	External Causes	M	7.4
WEST BENGAL	5-14	External Causes	F	25.9
WEST BENGAL	5-14	External Causes	T	13.1
WEST BENGAL	15-24	External Causes	M	21.2
WEST BENGAL	15-24	External Causes	F	18.5
WEST BENGAL	15-24	External Causes	T	19.8
WEST BENGAL	25-34	External Causes	M	17.9
WEST BENGAL	25-34	External Causes	F	17.9
WEST BENGAL	25-34	External Causes	T	17.9
WEST BENGAL	35-44	External Causes	M	9.9
WEST BENGAL	35-44	External Causes	F	12
WEST BENGAL	35-44	External Causes	T	10.8
WEST BENGAL	45-54	External Causes	M	6.2
WEST BENGAL	45-54	External Causes	F	3.8
WEST BENGAL	45-54	External Causes	T	5.3
WEST BENGAL	55-64	External Causes	M	3.7
WEST BENGAL	55-64	External Causes	F	2.8
WEST BENGAL	55-64	External Causes	T	3.4
WEST BENGAL	65-69	External Causes	M	3.5
WEST BENGAL	65-69	External Causes	F	5.4
WEST BENGAL	65-69	External Causes	T	4.2
WEST BENGAL	70+	External Causes	M	3.1
WEST BENGAL	70+	External Causes	F	2.9
WEST BENGAL	70+	External Causes	T	3
WEST BENGAL	1-4	Unknown diseases	M	2
WEST BENGAL	1-4	Unknown diseases	F	0
WEST BENGAL	1-4	Unknown diseases	T	9.5
WEST BENGAL	5-14	Unknown diseases	M	0.8
WEST BENGAL	5-14	Unknown diseases	F	1.9
WEST BENGAL	5-14	Unknown diseases	T	1.1
WEST BENGAL	15-24	Unknown diseases	M	1.6
WEST BENGAL	15-24	Unknown diseases	F	2.5
WEST BENGAL	15-24	Unknown diseases	T	2.1
WEST BENGAL	25-34	Unknown diseases	M	3.2
WEST BENGAL	25-34	Unknown diseases	F	4.7
WEST BENGAL	25-34	Unknown diseases	T	3.9
WEST BENGAL	35-44	Unknown diseases	M	2.9
WEST BENGAL	35-44	Unknown diseases	F	2.6
WEST BENGAL	35-44	Unknown diseases	T	2.8
WEST BENGAL	45-54	Unknown diseases	M	2.1
WEST BENGAL	45-54	Unknown diseases	F	1
WEST BENGAL	45-54	Unknown diseases	T	1.7
WEST BENGAL	55-64	Unknown diseases	M	1.6
WEST BENGAL	55-64	Unknown diseases	F	1.2
WEST BENGAL	55-64	Unknown diseases	T	1.4
WEST BENGAL	65-69	Unknown diseases	M	1.1
WEST BENGAL	65-69	Unknown diseases	F	0.9
WEST BENGAL	65-69	Unknown diseases	T	1
WEST BENGAL	70+	Unknown diseases	M	1.1
WEST BENGAL	70+	Unknown diseases	F	1.2
WEST BENGAL	70+	Unknown diseases	T	1.1
WEST BENGAL	1-4	Respiratory	M	18.2
WEST BENGAL	1-4	Respiratory	F	0
WEST BENGAL	1-4	Respiratory	T	11.4
WEST BENGAL	5-14	Respiratory	M	13.2
WEST BENGAL	5-14	Respiratory	F	5.6
WEST BENGAL	5-14	Respiratory	T	10.9
WEST BENGAL	15-24	Respiratory	M	12.2
WEST BENGAL	15-24	Respiratory	F	10
WEST BENGAL	15-24	Respiratory	T	11
WEST BENGAL	25-34	Respiratory	M	7.2
WEST BENGAL	25-34	Respiratory	F	6.9
WEST BENGAL	25-34	Respiratory	T	7.1
WEST BENGAL	35-44	Respiratory	M	11.2
WEST BENGAL	35-44	Respiratory	F	7.4
WEST BENGAL	35-44	Respiratory	T	9.6
WEST BENGAL	45-54	Respiratory	M	13.3
WEST BENGAL	45-54	Respiratory	F	8.4
WEST BENGAL	45-54	Respiratory	T	11.5
WEST BENGAL	55-64	Respiratory	M	16.5
WEST BENGAL	55-64	Respiratory	F	11.3
WEST BENGAL	55-64	Respiratory	T	14.8
WEST BENGAL	65-69	Respiratory	M	23
WEST BENGAL	65-69	Respiratory	F	6.9
WEST BENGAL	65-69	Respiratory	T	17.2
WEST BENGAL	70+	Respiratory	M	21.4
WEST BENGAL	70+	Respiratory	F	13.4
WEST BENGAL	70+	Respiratory	T	18.4
WEST BENGAL	1-4	Cancer	M	7.1
WEST BENGAL	1-4	Cancer	F	0
WEST BENGAL	1-4	Cancer	T	1.9
WEST BENGAL	5-14	Cancer	M	7.4
WEST BENGAL	5-14	Cancer	F	7.4
WEST BENGAL	5-14	Cancer	T	7.4
WEST BENGAL	15-24	Cancer	M	2.9
WEST BENGAL	15-24	Cancer	F	2.8
WEST BENGAL	15-24	Cancer	T	2.9
WEST BENGAL	25-34	Cancer	M	3.5
WEST BENGAL	25-34	Cancer	F	1.5
WEST BENGAL	25-34	Cancer	T	2.6
WEST BENGAL	35-44	Cancer	M	3.4
WEST BENGAL	35-44	Cancer	F	4.1
WEST BENGAL	35-44	Cancer	T	3.7
WEST BENGAL	45-54	Cancer	M	2.8
WEST BENGAL	45-54	Cancer	F	4.2
WEST BENGAL	45-54	Cancer	T	3.3
WEST BENGAL	55-64	Cancer	M	4
WEST BENGAL	55-64	Cancer	F	4
WEST BENGAL	55-64	Cancer	T	4
WEST BENGAL	65-69	Cancer	M	3.9
WEST BENGAL	65-69	Cancer	F	2.6
WEST BENGAL	65-69	Cancer	T	3.4
WEST BENGAL	70+	Cancer	M	2.2
WEST BENGAL	70+	Cancer	F	3.2
WEST BENGAL	70+	Cancer	T	2.6
WEST BENGAL	1-4	Digestive	M	6.1
WEST BENGAL	1-4	Digestive	F	0
WEST BENGAL	1-4	Digestive	T	3.8
WEST BENGAL	5-14	Digestive	M	10.7
WEST BENGAL	5-14	Digestive	F	11.1
WEST BENGAL	5-14	Digestive	T	10.9
WEST BENGAL	15-24	Digestive	M	6.9
WEST BENGAL	15-24	Digestive	F	5.3
WEST BENGAL	15-24	Digestive	T	6.1
WEST BENGAL	25-34	Digestive	M	16.5
WEST BENGAL	25-34	Digestive	F	8
WEST BENGAL	25-34	Digestive	T	12.7
WEST BENGAL	35-44	Digestive	M	20.1
WEST BENGAL	35-44	Digestive	F	7.1
WEST BENGAL	35-44	Digestive	T	14.7
WEST BENGAL	45-54	Digestive	M	14.9
WEST BENGAL	45-54	Digestive	F	8.6
WEST BENGAL	45-54	Digestive	T	12.6
WEST BENGAL	55-64	Digestive	M	9.1
WEST BENGAL	55-64	Digestive	F	10
WEST BENGAL	55-64	Digestive	T	9.4
WEST BENGAL	65-69	Digestive	M	8.7
WEST BENGAL	65-69	Digestive	F	8.3
WEST BENGAL	65-69	Digestive	T	8.6
WEST BENGAL	70+	Digestive	M	6.1
WEST BENGAL	70+	Digestive	F	5.1
WEST BENGAL	70+	Digestive	T	5.7
WEST BENGAL	1-4	Blood diseases	M	3
WEST BENGAL	1-4	Blood diseases	F	0
WEST BENGAL	1-4	Blood diseases	T	3.8
WEST BENGAL	5-14	Blood diseases	M	4.1
WEST BENGAL	5-14	Blood diseases	F	3.7
WEST BENGAL	5-14	Blood diseases	T	4
WEST BENGAL	15-24	Blood diseases	M	2.9
WEST BENGAL	15-24	Blood diseases	F	1.4
WEST BENGAL	15-24	Blood diseases	T	2.1
WEST BENGAL	25-34	Blood diseases	M	2
WEST BENGAL	25-34	Blood diseases	F	4
WEST BENGAL	25-34	Blood diseases	T	2.9
WEST BENGAL	35-44	Blood diseases	M	1.3
WEST BENGAL	35-44	Blood diseases	F	1
WEST BENGAL	35-44	Blood diseases	T	1.2
WEST BENGAL	45-54	Blood diseases	M	0.2
WEST BENGAL	45-54	Blood diseases	F	0.7
WEST BENGAL	45-54	Blood diseases	T	0.4
WEST BENGAL	55-64	Blood diseases	M	0.4
WEST BENGAL	55-64	Blood diseases	F	0.7
WEST BENGAL	55-64	Blood diseases	T	0.5
WEST BENGAL	65-69	Blood diseases	M	0.6
WEST BENGAL	65-69	Blood diseases	F	0.6
WEST BENGAL	65-69	Blood diseases	T	0.6
WEST BENGAL	70+	Blood diseases	M	0.6
WEST BENGAL	70+	Blood diseases	F	0.9
WEST BENGAL	70+	Blood diseases	T	0.7
WEST BENGAL	1-4	Endocrine	M	2
WEST BENGAL	1-4	Endocrine	F	0
WEST BENGAL	1-4	Endocrine	T	3.8
WEST BENGAL	5-14	Endocrine	M	0
WEST BENGAL	5-14	Endocrine	F	0
WEST BENGAL	5-14	Endocrine	T	0
WEST BENGAL	15-24	Endocrine	M	1.2
WEST BENGAL	15-24	Endocrine	F	2.8
WEST BENGAL	15-24	Endocrine	T	2.1
WEST BENGAL	25-34	Endocrine	M	2
WEST BENGAL	25-34	Endocrine	F	3.6
WEST BENGAL	25-34	Endocrine	T	2.7
WEST BENGAL	35-44	Endocrine	M	2.4
WEST BENGAL	35-44	Endocrine	F	3.6
WEST BENGAL	35-44	Endocrine	T	2.9
WEST BENGAL	45-54	Endocrine	M	2.9
WEST BENGAL	45-54	Endocrine	F	3.1
WEST BENGAL	45-54	Endocrine	T	3
WEST BENGAL	55-64	Endocrine	M	3.4
WEST BENGAL	55-64	Endocrine	F	5
WEST BENGAL	55-64	Endocrine	T	4
WEST BENGAL	65-69	Endocrine	M	3.4
WEST BENGAL	65-69	Endocrine	F	5.2
WEST BENGAL	65-69	Endocrine	T	4
WEST BENGAL	70+	Endocrine	M	3.2
WEST BENGAL	70+	Endocrine	F	4.1
WEST BENGAL	70+	Endocrine	T	3.6
WEST BENGAL	1-4	Nervous	M	15.2
WEST BENGAL	1-4	Nervous	F	0
WEST BENGAL	1-4	Nervous	T	14.3
WEST BENGAL	5-14	Nervous	M	13.2
WEST BENGAL	5-14	Nervous	F	13
WEST BENGAL	5-14	Nervous	T	13.1
WEST BENGAL	15-24	Nervous	M	5.3
WEST BENGAL	15-24	Nervous	F	7.5
WEST BENGAL	15-24	Nervous	T	6.5
WEST BENGAL	25-34	Nervous	M	5.5
WEST BENGAL	25-34	Nervous	F	4.7
WEST BENGAL	25-34	Nervous	T	5.2
WEST BENGAL	35-44	Nervous	M	3.6
WEST BENGAL	35-44	Nervous	F	2.8
WEST BENGAL	35-44	Nervous	T	3.3
WEST BENGAL	45-54	Nervous	M	1.2
WEST BENGAL	45-54	Nervous	F	2.4
WEST BENGAL	45-54	Nervous	T	1.7
WEST BENGAL	55-64	Nervous	M	1.6
WEST BENGAL	55-64	Nervous	F	1
WEST BENGAL	55-64	Nervous	T	1.4
WEST BENGAL	65-69	Nervous	M	1.3
WEST BENGAL	65-69	Nervous	F	0.9
WEST BENGAL	65-69	Nervous	T	1.1
WEST BENGAL	70+	Nervous	M	1.5
WEST BENGAL	70+	Nervous	F	0.9
WEST BENGAL	70+	Nervous	T	1.2
WEST BENGAL	1-4	Others	F	0
WEST BENGAL	5-14	Others	F	1.9
WEST BENGAL	15-24	Others	F	12.4
WEST BENGAL	25-34	Others	F	15.8
WEST BENGAL	35-44	Others	F	7.5
WEST BENGAL	45-54	Others	F	10.8
WEST BENGAL	55-64	Others	F	6.4
WEST BENGAL	65-69	Others	F	7.4
WEST BENGAL	70+	Others	F	6.9
WEST BENGAL	1-4	Others	M	2
WEST BENGAL	5-14	Others	M	5.8
WEST BENGAL	15-24	Others	M	11.4
WEST BENGAL	25-34	Others	M	7
WEST BENGAL	35-44	Others	M	8.4
WEST BENGAL	45-54	Others	M	8.2
WEST BENGAL	55-64	Others	M	6
WEST BENGAL	65-69	Others	M	8.9
WEST BENGAL	70+	Others	M	7.5
WEST BENGAL	1-4	Others	T	3.9
WEST BENGAL	5-14	Others	T	4.6
WEST BENGAL	15-24	Others	T	11.9
WEST BENGAL	25-34	Others	T	10.9
WEST BENGAL	35-44	Others	T	7.9
WEST BENGAL	45-54	Others	T	9.3
WEST BENGAL	55-64	Others	T	6.1
WEST BENGAL	65-69	Others	T	8.3
WEST BENGAL	70+	Others	T	7.2
EAST INDIA	1-4	Circulatory	F	2.7
EAST INDIA	1-4	Circulatory	M	4.2
EAST INDIA	1-4	Circulatory	T	3.6
EAST INDIA	1-4	Infections	F	31.9
EAST INDIA	1-4	Infections	M	31.2
EAST INDIA	1-4	Infections	T	31.5
EAST INDIA	1-4	External Causes	F	4.7
EAST INDIA	1-4	External Causes	M	5.5
EAST INDIA	1-4	External Causes	T	5.2
EAST INDIA	1-4	Unknown diseases	F	10.4
EAST INDIA	1-4	Unknown diseases	M	7.9
EAST INDIA	1-4	Unknown diseases	T	8.9
EAST INDIA	1-4	Respiratory	F	17.4
EAST INDIA	1-4	Respiratory	M	16.9
EAST INDIA	1-4	Respiratory	T	17.1
EAST INDIA	1-4	Cancer	F	1.0
EAST INDIA	1-4	Cancer	M	2.6
EAST INDIA	1-4	Cancer	T	2.0
EAST INDIA	1-4	Digestive	F	0.7
EAST INDIA	1-4	Digestive	M	2.9
EAST INDIA	1-4	Digestive	T	2.0
EAST INDIA	1-4	Blood diseases	F	9.4
EAST INDIA	1-4	Blood diseases	M	6.6
EAST INDIA	1-4	Blood diseases	T	7.7
EAST INDIA	1-4	Endocrine	F	2.3
EAST INDIA	1-4	Endocrine	M	1.8
EAST INDIA	1-4	Endocrine	T	2.0
EAST INDIA	1-4	Nervous	F	15.8
EAST INDIA	1-4	Nervous	M	16.5
EAST INDIA	1-4	Nervous	T	16.2
EAST INDIA	1-4	Others	F	3.7
EAST INDIA	1-4	Others	M	4.0
EAST INDIA	1-4	Others	T	3.9
EAST INDIA	5-14	Circulatory	F	6.4
EAST INDIA	5-14	Circulatory	M	6.4
EAST INDIA	5-14	Circulatory	T	6.4
EAST INDIA	5-14	Infections	F	25.4
EAST INDIA	5-14	Infections	M	25.7
EAST INDIA	5-14	Infections	T	25.6
EAST INDIA	5-14	External Causes	F	12.8
EAST INDIA	5-14	External Causes	M	9.4
EAST INDIA	5-14	External Causes	T	10.9
EAST INDIA	5-14	Unknown diseases	F	11.3
EAST INDIA	5-14	Unknown diseases	M	7.0
EAST INDIA	5-14	Unknown diseases	T	8.9
EAST INDIA	5-14	Respiratory	F	6.4
EAST INDIA	5-14	Respiratory	M	9.4
EAST INDIA	5-14	Respiratory	T	8.1
EAST INDIA	5-14	Cancer	F	1.9
EAST INDIA	5-14	Cancer	M	3.8
EAST INDIA	5-14	Cancer	T	2.9
EAST INDIA	5-14	Digestive	F	4.1
EAST INDIA	5-14	Digestive	M	5.8
EAST INDIA	5-14	Digestive	T	5.0
EAST INDIA	5-14	Blood diseases	F	11.8
EAST INDIA	5-14	Blood diseases	M	10.8
EAST INDIA	5-14	Blood diseases	T	11.3
EAST INDIA	5-14	Endocrine	F	1.7
EAST INDIA	5-14	Endocrine	M	0.6
EAST INDIA	5-14	Endocrine	T	1.1
EAST INDIA	5-14	Nervous	F	14.6
EAST INDIA	5-14	Nervous	M	16.6
EAST INDIA	5-14	Nervous	T	15.7
EAST INDIA	5-14	Others	F	3.5
EAST INDIA	5-14	Others	M	4.5
EAST INDIA	5-14	Others	T	4.1
EAST INDIA	15-24	Circulatory	F	7.9
EAST INDIA	15-24	Circulatory	M	7.1
EAST INDIA	15-24	Circulatory	T	7.6
EAST INDIA	15-24	Infections	F	22.8
EAST INDIA	15-24	Infections	M	25.6
EAST INDIA	15-24	Infections	T	24.0
EAST INDIA	15-24	External Causes	F	22.6
EAST INDIA	15-24	External Causes	M	22.1
EAST INDIA	15-24	External Causes	T	22.4
EAST INDIA	15-24	Unknown diseases	F	10.4
EAST INDIA	15-24	Unknown diseases	M	12.9
EAST INDIA	15-24	Unknown diseases	T	11.5
EAST INDIA	15-24	Respiratory	F	5.2
EAST INDIA	15-24	Respiratory	M	5.4
EAST INDIA	15-24	Respiratory	T	5.3
EAST INDIA	15-24	Cancer	F	1.5
EAST INDIA	15-24	Cancer	M	2.6
EAST INDIA	15-24	Cancer	T	2.0
EAST INDIA	15-24	Digestive	F	2.6
EAST INDIA	15-24	Digestive	M	6.0
EAST INDIA	15-24	Digestive	T	4.2
EAST INDIA	15-24	Blood diseases	F	7.0
EAST INDIA	15-24	Blood diseases	M	5.7
EAST INDIA	15-24	Blood diseases	T	6.4
EAST INDIA	15-24	Endocrine	F	1.3
EAST INDIA	15-24	Endocrine	M	1.5
EAST INDIA	15-24	Endocrine	T	1.4
EAST INDIA	15-24	Nervous	F	4.7
EAST INDIA	15-24	Nervous	M	5.5
EAST INDIA	15-24	Nervous	T	5.0
EAST INDIA	15-24	Others	F	13.8
EAST INDIA	15-24	Others	M	5.6
EAST INDIA	15-24	Others	T	10.1
EAST INDIA	25-34	Circulatory	F	10.8
EAST INDIA	25-34	Circulatory	M	8.9
EAST INDIA	25-34	Circulatory	T	9.7
EAST INDIA	25-34	Infections	F	20.8
EAST INDIA	25-34	Infections	M	23.9
EAST INDIA	25-34	Infections	T	22.6
EAST INDIA	25-34	External Causes	F	20.6
EAST INDIA	25-34	External Causes	M	22.2
EAST INDIA	25-34	External Causes	T	21.6
EAST INDIA	25-34	Unknown diseases	F	9.8
EAST INDIA	25-34	Unknown diseases	M	12.3
EAST INDIA	25-34	Unknown diseases	T	11.3
EAST INDIA	25-34	Respiratory	F	5.0
EAST INDIA	25-34	Respiratory	M	4.1
EAST INDIA	25-34	Respiratory	T	4.5
EAST INDIA	25-34	Cancer	F	1.3
EAST INDIA	25-34	Cancer	M	1.7
EAST INDIA	25-34	Cancer	T	1.5
EAST INDIA	25-34	Digestive	F	3.6
EAST INDIA	25-34	Digestive	M	10.7
EAST INDIA	25-34	Digestive	T	7.7
EAST INDIA	25-34	Blood diseases	F	5.4
EAST INDIA	25-34	Blood diseases	M	4.5
EAST INDIA	25-34	Blood diseases	T	4.9
EAST INDIA	25-34	Endocrine	F	2.1
EAST INDIA	25-34	Endocrine	M	1.8
EAST INDIA	25-34	Endocrine	T	2.0
EAST INDIA	25-34	Nervous	F	4.5
EAST INDIA	25-34	Nervous	M	5.1
EAST INDIA	25-34	Nervous	T	4.9
EAST INDIA	25-34	Others	F	15.9
EAST INDIA	25-34	Others	M	4.8
EAST INDIA	25-34	Others	T	9.5
EAST INDIA	35-44	Circulatory	F	21.2
EAST INDIA	35-44	Circulatory	M	15.6
EAST INDIA	35-44	Circulatory	T	17.7
EAST INDIA	35-44	Infections	F	23.6
EAST INDIA	35-44	Infections	M	21.2
EAST INDIA	35-44	Infections	T	22.1
EAST INDIA	35-44	External Causes	F	13.7
EAST INDIA	35-44	External Causes	M	12.8
EAST INDIA	35-44	External Causes	T	13.2
EAST INDIA	35-44	Unknown diseases	F	8.2
EAST INDIA	35-44	Unknown diseases	M	10.3
EAST INDIA	35-44	Unknown diseases	T	9.5
EAST INDIA	35-44	Respiratory	F	6.0
EAST INDIA	35-44	Respiratory	M	5.9
EAST INDIA	35-44	Respiratory	T	6.0
EAST INDIA	35-44	Cancer	F	3.7
EAST INDIA	35-44	Cancer	M	2.5
EAST INDIA	35-44	Cancer	T	2.9
EAST INDIA	35-44	Digestive	F	5.5
EAST INDIA	35-44	Digestive	M	16.1
EAST INDIA	35-44	Digestive	T	12.2
EAST INDIA	35-44	Blood diseases	F	4.0
EAST INDIA	35-44	Blood diseases	M	2.3
EAST INDIA	35-44	Blood diseases	T	2.9
EAST INDIA	35-44	Endocrine	F	4.0
EAST INDIA	35-44	Endocrine	M	3.8
EAST INDIA	35-44	Endocrine	T	3.9
EAST INDIA	35-44	Nervous	F	3.1
EAST INDIA	35-44	Nervous	M	3.8
EAST INDIA	35-44	Nervous	T	3.6
EAST INDIA	35-44	Others	F	6.9
EAST INDIA	35-44	Others	M	5.7
EAST INDIA	35-44	Others	T	6.1
EAST INDIA	45-54	Circulatory	F	31.1
EAST INDIA	45-54	Circulatory	M	23.5
EAST INDIA	45-54	Circulatory	T	26.2
EAST INDIA	45-54	Infections	F	18.3
EAST INDIA	45-54	Infections	M	17.5
EAST INDIA	45-54	Infections	T	17.8
EAST INDIA	45-54	External Causes	F	7.1
EAST INDIA	45-54	External Causes	M	9.2
EAST INDIA	45-54	External Causes	T	8.5
EAST INDIA	45-54	Unknown diseases	F	7.9
EAST INDIA	45-54	Unknown diseases	M	9.2
EAST INDIA	45-54	Unknown diseases	T	8.8
EAST INDIA	45-54	Respiratory	F	6.3
EAST INDIA	45-54	Respiratory	M	7.4
EAST INDIA	45-54	Respiratory	T	7.0
EAST INDIA	45-54	Cancer	F	4.9
EAST INDIA	45-54	Cancer	M	3.1
EAST INDIA	45-54	Cancer	T	3.7
EAST INDIA	45-54	Digestive	F	6.0
EAST INDIA	45-54	Digestive	M	12.8
EAST INDIA	45-54	Digestive	T	10.4
EAST INDIA	45-54	Blood diseases	F	2.8
EAST INDIA	45-54	Blood diseases	M	1.3
EAST INDIA	45-54	Blood diseases	T	1.8
EAST INDIA	45-54	Endocrine	F	6.1
EAST INDIA	45-54	Endocrine	M	6.6
EAST INDIA	45-54	Endocrine	T	6.4
EAST INDIA	45-54	Nervous	F	2.9
EAST INDIA	45-54	Nervous	M	2.7
EAST INDIA	45-54	Nervous	T	2.8
EAST INDIA	45-54	Others	F	6.7
EAST INDIA	45-54	Others	M	6.6
EAST INDIA	45-54	Others	T	6.7
EAST INDIA	55-64	Circulatory	F	37.7
EAST INDIA	55-64	Circulatory	M	33.9
EAST INDIA	55-64	Circulatory	T	35.1
EAST INDIA	55-64	Infections	F	15.1
EAST INDIA	55-64	Infections	M	13.1
EAST INDIA	55-64	Infections	T	13.8
EAST INDIA	55-64	External Causes	F	4.8
EAST INDIA	55-64	External Causes	M	5.3
EAST INDIA	55-64	External Causes	T	5.1
EAST INDIA	55-64	Unknown diseases	F	6.6
EAST INDIA	55-64	Unknown diseases	M	7.5
EAST INDIA	55-64	Unknown diseases	T	7.2
EAST INDIA	55-64	Respiratory	F	8.0
EAST INDIA	55-64	Respiratory	M	10.2
EAST INDIA	55-64	Respiratory	T	9.5
EAST INDIA	55-64	Cancer	F	4.7
EAST INDIA	55-64	Cancer	M	3.1
EAST INDIA	55-64	Cancer	T	3.6
EAST INDIA	55-64	Digestive	F	5.7
EAST INDIA	55-64	Digestive	M	8.8
EAST INDIA	55-64	Digestive	T	7.8
EAST INDIA	55-64	Blood diseases	F	1.9
EAST INDIA	55-64	Blood diseases	M	1.1
EAST INDIA	55-64	Blood diseases	T	1.4
EAST INDIA	55-64	Endocrine	F	7.8
EAST INDIA	55-64	Endocrine	M	7.8
EAST INDIA	55-64	Endocrine	T	7.8
EAST INDIA	55-64	Nervous	F	1.8
EAST INDIA	55-64	Nervous	M	2.5
EAST INDIA	55-64	Nervous	T	2.3
EAST INDIA	55-64	Others	F	5.9
EAST INDIA	55-64	Others	M	6.7
EAST INDIA	55-64	Others	T	6.4
EAST INDIA	65-69	Circulatory	F	43.1
EAST INDIA	65-69	Circulatory	M	35.8
EAST INDIA	65-69	Circulatory	T	38.4
EAST INDIA	65-69	Infections	F	12.4
EAST INDIA	65-69	Infections	M	10.1
EAST INDIA	65-69	Infections	T	10.9
EAST INDIA	65-69	External Causes	F	4.5
EAST INDIA	65-69	External Causes	M	4.0
EAST INDIA	65-69	External Causes	T	4.2
EAST INDIA	65-69	Unknown diseases	F	4.3
EAST INDIA	65-69	Unknown diseases	M	6.4
EAST INDIA	65-69	Unknown diseases	T	5.7
EAST INDIA	65-69	Respiratory	F	8.4
EAST INDIA	65-69	Respiratory	M	14.2
EAST INDIA	65-69	Respiratory	T	12.1
EAST INDIA	65-69	Cancer	F	4.0
EAST INDIA	65-69	Cancer	M	3.7
EAST INDIA	65-69	Cancer	T	3.8
EAST INDIA	65-69	Digestive	F	6.1
EAST INDIA	65-69	Digestive	M	7.4
EAST INDIA	65-69	Digestive	T	7.0
EAST INDIA	65-69	Blood diseases	F	1.8
EAST INDIA	65-69	Blood diseases	M	1.4
EAST INDIA	65-69	Blood diseases	T	1.6
EAST INDIA	65-69	Endocrine	F	8.7
EAST INDIA	65-69	Endocrine	M	8.1
EAST INDIA	65-69	Endocrine	T	8.4
EAST INDIA	65-69	Nervous	F	1.4
EAST INDIA	65-69	Nervous	M	1.9
EAST INDIA	65-69	Nervous	T	1.7
EAST INDIA	65-69	Others	F	5.2
EAST INDIA	65-69	Others	M	7.0
EAST INDIA	65-69	Others	T	6.3
EAST INDIA	70+	Circulatory	F	46.8
EAST INDIA	70+	Circulatory	M	38.7
EAST INDIA	70+	Circulatory	T	41.6
EAST INDIA	70+	Infections	F	10.3
EAST INDIA	70+	Infections	M	10.3
EAST INDIA	70+	Infections	T	10.3
EAST INDIA	70+	External Causes	F	3.3
EAST INDIA	70+	External Causes	M	3.9
EAST INDIA	70+	External Causes	T	3.7
EAST INDIA	70+	Unknown diseases	F	5.7
EAST INDIA	70+	Unknown diseases	M	6.5
EAST INDIA	70+	Unknown diseases	T	6.2
EAST INDIA	70+	Respiratory	F	11.8
EAST INDIA	70+	Respiratory	M	15.5
EAST INDIA	70+	Respiratory	T	14.2
EAST INDIA	70+	Cancer	F	2.5
EAST INDIA	70+	Cancer	M	2.7
EAST INDIA	70+	Cancer	T	2.6
EAST INDIA	70+	Digestive	F	3.8
EAST INDIA	70+	Digestive	M	4.9
EAST INDIA	70+	Digestive	T	4.5
EAST INDIA	70+	Blood diseases	F	1.7
EAST INDIA	70+	Blood diseases	M	1.1
